,Airline,Source,Destination,Total_Stops,Price,Date,Month,Year,Day_no,Arrival_hour,Arrival_min,Dep_hour,Dep_min,dur_float
7880,IndiGo,Chennai,Kolkata,0,3850,18,3,2019,0,10,15,7,55,2.3333333333333335
7881,Jet Airways,Delhi,Cochin,2,17229,3,9,2019,1,4,25,13,55,14.5
7882,SpiceJet,Kolkata,Banglore,0,3873,27,6,2019,3,0,40,22,20,2.3333333333333335
7883,Jet Airways,Mumbai,Hyderabad,0,4160,4,3,2019,0,8,30,7,5,1.4166666666666667
7884,Multiple carriers,Delhi,Cochin,1,7670,18,5,2019,5,21,0,12,50,8.166666666666666
7885,Jet Airways,Kolkata,Banglore,1,10031,24,3,2019,6,16,20,8,25,7.916666666666667
7886,Jet Airways,Delhi,Cochin,2,11150,27,6,2019,3,12,35,13,25,23.166666666666668
7887,Jet Airways,Banglore,New Delhi,1,9134,15,3,2019,4,18,25,11,40,6.75
7888,SpiceJet,Banglore,Delhi,0,4423,18,5,2019,5,12,20,9,30,2.8333333333333335
7889,Air Asia,Kolkata,Banglore,0,3807,21,6,2019,4,1,20,22,50,2.5
7890,Air India,Delhi,Cochin,1,7480,21,5,2019,1,9,25,6,5,27.333333333333332
7891,IndiGo,Banglore,Delhi,0,4423,5,6,2019,2,8,50,6,5,2.75
7892,IndiGo,Banglore,Delhi,0,4823,18,6,2019,1,19,55,16,55,3.0
7893,Vistara,Kolkata,Banglore,1,12102,24,3,2019,6,20,25,17,0,27.416666666666668
7894,Multiple carriers,Delhi,Cochin,1,15342,3,6,2019,0,19,15,9,0,10.25
7895,Jet Airways,Kolkata,Banglore,1,10844,5,6,2019,2,22,35,16,30,6.083333333333333
7896,Air India,Delhi,Cochin,1,7480,6,12,2019,4,9,25,9,45,23.666666666666668
7897,Air India,Kolkata,Banglore,1,4227,4,1,2019,4,4,40,19,0,9.666666666666666
7898,Air India,Delhi,Cochin,1,7690,6,9,2019,4,9,25,9,45,23.666666666666668
7899,SpiceJet,Kolkata,Banglore,1,8224,18,5,2019,5,21,25,15,55,5.5
7900,Vistara,Banglore,Delhi,0,5823,18,4,2019,3,22,15,19,30,2.75
7901,Jet Airways,Banglore,New Delhi,1,9134,15,3,2019,4,18,25,8,55,9.5
7902,Jet Airways,Banglore,New Delhi,1,26890,3,1,2019,3,0,45,16,55,7.833333333333333
7903,Air India,Kolkata,Banglore,1,8366,6,9,2019,4,7,55,9,25,22.5
7904,Air India,Delhi,Cochin,1,7480,6,1,2019,6,6,50,5,15,25.583333333333332
7905,Jet Airways,Kolkata,Banglore,1,14781,5,12,2019,3,22,35,16,30,6.083333333333333
7906,Air India,Kolkata,Banglore,2,13990,24,3,2019,6,23,15,5,55,41.333333333333336
7908,Jet Airways,Delhi,Cochin,1,10262,24,6,2019,0,19,0,10,0,9.0
7909,Jet Airways,Kolkata,Banglore,1,12739,6,12,2019,4,4,40,6,30,22.166666666666668
7910,Multiple carriers,Delhi,Cochin,1,7575,21,5,2019,1,19,15,11,25,7.833333333333333
7911,Air India,Banglore,New Delhi,0,11633,18,3,2019,0,19,45,17,0,2.75
7913,Jet Airways,Banglore,New Delhi,1,13817,3,12,2019,1,23,0,16,55,6.083333333333333
7914,Jet Airways,Kolkata,Banglore,1,14231,24,3,2019,6,22,35,13,55,8.666666666666666
7915,Jet Airways,Banglore,New Delhi,1,6992,21,3,2019,3,23,0,11,40,11.333333333333334
7916,Air India,Banglore,Delhi,0,6961,21,6,2019,4,8,55,6,10,2.75
7917,Jet Airways,Delhi,Cochin,2,16263,6,1,2019,6,4,25,20,0,8.416666666666666
7918,Jet Airways,Delhi,Cochin,1,14714,27,6,2019,3,12,35,7,5,5.5
7919,Multiple carriers,Delhi,Cochin,1,7740,24,6,2019,0,21,0,7,30,13.5
7920,Jet Airways,Banglore,New Delhi,1,11087,18,3,2019,0,20,20,11,40,8.666666666666666
7921,Multiple carriers,Delhi,Cochin,1,14486,21,3,2019,3,15,30,8,0,7.5
7922,IndiGo,Delhi,Cochin,1,6442,21,5,2019,1,18,10,11,55,6.25
7923,Air India,Kolkata,Banglore,2,10361,18,5,2019,5,18,30,12,0,30.5
7924,Air Asia,Kolkata,Banglore,1,5320,5,12,2019,3,23,30,7,35,15.916666666666666
7926,SpiceJet,Kolkata,Banglore,0,4174,15,5,2019,2,19,40,17,10,2.5
7927,Air India,Delhi,Cochin,1,8151,21,5,2019,1,8,15,17,40,14.583333333333334
7928,Jet Airways,Delhi,Cochin,1,12557,21,3,2019,3,18,50,16,0,26.833333333333332
7929,Air India,Banglore,Delhi,0,6961,15,6,2019,5,12,45,10,0,2.75
7930,Air India,Banglore,Delhi,0,4441,4,9,2019,2,23,55,21,5,2.8333333333333335
7931,SpiceJet,Mumbai,Hyderabad,0,2753,15,3,2019,4,0,10,22,45,1.4166666666666667
7932,SpiceJet,Kolkata,Banglore,0,3841,4,6,2019,1,0,40,22,20,2.3333333333333335
7933,Air India,Delhi,Cochin,1,5022,4,6,2019,1,23,0,6,10,16.833333333333332
7934,Air India,Delhi,Cochin,0,5201,6,6,2019,3,8,0,5,10,2.8333333333333335
7935,Air India,Delhi,Cochin,0,6934,6,3,2019,2,17,10,14,10,3.0
7936,IndiGo,Kolkata,Banglore,1,5699,4,1,2019,4,22,15,17,35,4.666666666666667
7937,Vistara,Banglore,Delhi,0,5088,27,6,2019,3,22,15,19,30,2.75
7938,Multiple carriers,Delhi,Cochin,1,8601,21,3,2019,3,19,15,8,25,10.833333333333334
7939,IndiGo,Kolkata,Banglore,1,11319,15,5,2019,2,14,15,9,20,4.916666666666667
7940,IndiGo,Mumbai,Hyderabad,0,3838,3,9,2019,1,22,45,21,20,1.4166666666666667
7941,Jet Airways,Kolkata,Banglore,1,14388,5,12,2019,3,9,20,16,30,16.833333333333332
7942,Jet Airways,Delhi,Cochin,2,10824,15,6,2019,5,12,35,9,35,27.0
7943,Jet Airways,Delhi,Cochin,1,5177,4,6,2019,1,19,0,13,0,6.0
7944,Jet Airways,Delhi,Cochin,1,14714,27,6,2019,3,19,0,11,30,7.5
7945,Jet Airways,Kolkata,Banglore,1,13626,6,12,2019,4,19,50,8,25,11.416666666666666
7946,Air India,Delhi,Cochin,2,13381,24,6,2019,0,7,40,6,50,24.833333333333332
7947,Air India,Delhi,Cochin,2,18211,3,9,2019,1,19,15,18,30,24.75
7948,Multiple carriers,Delhi,Cochin,2,6653,21,3,2019,3,21,20,13,15,8.083333333333334
7949,Jet Airways,Kolkata,Banglore,1,14781,5,12,2019,3,23,35,14,5,9.5
7950,Air India,Kolkata,Banglore,2,11458,5,6,2019,2,1,20,9,25,15.916666666666666
7951,Jet Airways,Kolkata,Banglore,1,10844,6,9,2019,4,19,50,6,30,13.333333333333334
7952,IndiGo,Mumbai,Hyderabad,0,3342,24,5,2019,4,4,5,2,35,1.5
7953,Jet Airways,Delhi,Cochin,1,10262,24,6,2019,0,12,35,18,15,18.333333333333332
7954,IndiGo,Chennai,Kolkata,0,5277,24,6,2019,0,0,25,22,5,2.3333333333333335
7955,Air India,Banglore,New Delhi,0,4441,24,3,2019,6,8,55,6,10,2.75
7956,SpiceJet,Chennai,Kolkata,0,3543,5,3,2019,1,10,35,8,20,2.25
7957,Air India,Banglore,New Delhi,1,13912,3,6,2019,0,12,15,6,45,5.5
7958,Multiple carriers,Delhi,Cochin,1,9315,27,5,2019,0,19,0,6,40,12.333333333333334
7959,Jet Airways,Delhi,Cochin,1,10262,6,1,2019,6,4,25,22,50,5.583333333333333
7960,Air India,Delhi,Cochin,2,12199,27,6,2019,3,19,15,17,15,26.0
7961,IndiGo,Chennai,Kolkata,0,5277,27,5,2019,0,0,25,22,5,2.3333333333333335
7962,Air India,Kolkata,Banglore,2,6117,6,12,2019,4,4,40,9,10,19.5
7963,IndiGo,Banglore,New Delhi,0,5734,24,3,2019,6,13,0,10,10,2.8333333333333335
7964,Air Asia,Delhi,Cochin,1,8627,3,6,2019,0,7,10,20,10,11.0
7965,Multiple carriers,Delhi,Cochin,1,6795,15,6,2019,5,1,30,11,40,13.833333333333334
7966,IndiGo,Delhi,Cochin,0,5601,21,5,2019,1,17,40,14,25,3.25
7967,Jet Airways,Banglore,Delhi,0,7229,21,4,2019,6,20,45,17,45,3.0
7968,IndiGo,Delhi,Cochin,1,8330,5,9,2019,3,1,30,15,0,10.5
7969,IndiGo,Banglore,Delhi,0,4823,5,3,2019,1,11,20,8,30,2.8333333333333335
7970,Jet Airways,Kolkata,Banglore,1,13759,24,3,2019,6,22,35,19,45,26.833333333333332
7971,Air India,Delhi,Cochin,2,10231,6,12,2019,4,7,40,5,0,26.666666666666668
7972,Jet Airways,Delhi,Cochin,1,12898,27,5,2019,0,19,0,19,15,23.75
7973,Jet Airways,Banglore,New Delhi,1,19225,3,6,2019,0,10,25,5,45,4.666666666666667
7974,Jet Airways,Mumbai,Hyderabad,0,4995,27,5,2019,0,8,30,7,5,1.4166666666666667
7975,IndiGo,Delhi,Cochin,1,5298,6,12,2019,4,12,10,6,50,5.333333333333333
7976,Jet Airways,Delhi,Cochin,2,9254,21,3,2019,3,18,50,10,20,32.5
7977,Jet Airways,Delhi,Cochin,1,5177,4,6,2019,1,19,0,14,0,5.0
7978,Vistara,Kolkata,Banglore,1,9345,21,5,2019,1,23,25,20,20,27.083333333333332
7979,Jet Airways,Kolkata,Banglore,1,10844,5,6,2019,2,16,20,8,25,7.916666666666667
7980,Air India,Delhi,Cochin,2,15428,3,3,2019,6,7,40,5,55,25.75
7981,IndiGo,Delhi,Cochin,1,7255,21,5,2019,1,21,0,16,0,5.0
7982,Jet Airways,Delhi,Cochin,1,12898,21,5,2019,1,12,35,9,0,27.583333333333332
7983,IndiGo,Banglore,New Delhi,1,8707,3,1,2019,3,18,35,13,40,4.916666666666667
7984,Jet Airways,Delhi,Cochin,1,10262,6,3,2019,2,12,35,18,15,18.333333333333332
7985,Jet Airways,Kolkata,Banglore,1,13067,5,6,2019,2,10,55,20,25,14.5
7986,Jet Airways,Delhi,Cochin,1,10262,6,6,2019,3,19,0,19,45,23.25
7987,Air India,Kolkata,Banglore,0,4460,4,9,2019,2,23,20,20,45,2.5833333333333335
7988,Jet Airways,Kolkata,Banglore,1,14571,24,5,2019,4,23,35,14,5,9.5
7989,Air India,Delhi,Cochin,2,10178,6,9,2019,4,19,15,19,45,23.5
7990,SpiceJet,Chennai,Kolkata,0,7718,3,1,2019,3,20,5,17,45,2.3333333333333335
7991,Jet Airways,Delhi,Cochin,1,16376,21,5,2019,1,12,35,2,15,10.333333333333334
7992,Jet Airways,Mumbai,Hyderabad,0,5678,6,6,2019,3,21,5,19,35,1.5
7993,Multiple carriers,Delhi,Cochin,1,9103,5,9,2019,3,19,0,10,35,8.416666666666666
7994,Jet Airways,Delhi,Cochin,1,14714,6,6,2019,3,4,25,13,0,15.416666666666666
7995,SpiceJet,Delhi,Cochin,1,5583,24,6,2019,0,22,5,15,45,6.333333333333333
7996,IndiGo,Banglore,Delhi,0,4823,24,4,2019,2,21,50,18,55,2.9166666666666665
7997,Jet Airways,Banglore,Delhi,0,4544,15,4,2019,0,22,0,18,55,3.0833333333333335
7998,Air Asia,Delhi,Cochin,1,8759,18,5,2019,5,13,25,7,55,5.5
7999,Air Asia,Delhi,Cochin,1,6152,24,6,2019,0,13,25,7,55,5.5
8000,Jet Airways,Banglore,New Delhi,1,11087,18,3,2019,0,10,25,11,40,22.75
8001,Air India,Kolkata,Banglore,2,11432,6,6,2019,3,20,25,8,20,12.083333333333334
8002,SpiceJet,Kolkata,Banglore,0,3815,27,3,2019,2,19,45,17,15,2.5
8003,Vistara,Kolkata,Banglore,1,8662,4,1,2019,4,9,5,17,0,16.083333333333332
8004,Jet Airways,Banglore,New Delhi,1,17261,3,6,2019,0,11,25,11,40,23.75
8005,IndiGo,Kolkata,Banglore,1,4860,4,9,2019,2,0,10,19,35,4.583333333333333
8006,Air India,Delhi,Cochin,2,13442,3,3,2019,6,19,15,17,15,26.0
8007,Vistara,Mumbai,Hyderabad,1,12395,3,6,2019,0,22,55,15,40,7.25
8008,Air India,Kolkata,Banglore,1,6528,15,5,2019,2,14,35,14,35,24.0
8009,IndiGo,Delhi,Cochin,1,6314,6,1,2019,6,21,0,4,55,16.083333333333332
8010,IndiGo,Delhi,Cochin,1,6270,4,9,2019,2,1,30,11,25,14.083333333333334
8011,Jet Airways,Delhi,Cochin,1,14714,6,6,2019,3,19,0,19,45,23.25
8012,Multiple carriers,Delhi,Cochin,1,9359,15,6,2019,5,19,15,9,15,10.0
8013,Air India,Delhi,Cochin,0,6724,4,9,2019,2,17,55,14,5,3.8333333333333335
8014,Jet Airways,Delhi,Cochin,1,10262,24,6,2019,0,19,0,22,50,20.166666666666668
8015,Vistara,Banglore,Delhi,0,4668,21,5,2019,1,9,40,7,0,2.6666666666666665
8016,IndiGo,Delhi,Cochin,2,6610,3,6,2019,0,21,20,11,55,9.416666666666666
8017,SpiceJet,Chennai,Kolkata,0,3597,15,5,2019,2,10,35,8,20,2.25
8018,IndiGo,Kolkata,Banglore,0,4462,3,9,2019,1,12,55,10,10,2.75
8019,Air India,Delhi,Cochin,1,12677,3,6,2019,0,9,25,6,5,27.333333333333332
8020,Multiple carriers,Delhi,Cochin,1,23170,3,1,2019,3,15,30,0,20,15.166666666666666
8021,IndiGo,Kolkata,Banglore,0,4804,6,6,2019,3,7,15,4,40,2.5833333333333335
8022,Multiple carriers,Delhi,Cochin,1,6795,27,5,2019,0,1,30,12,50,12.666666666666666
8023,Air India,Kolkata,Banglore,1,7662,18,5,2019,5,13,15,12,0,25.25
8024,Air India,Delhi,Cochin,2,12751,6,6,2019,3,7,40,13,20,18.333333333333332
8025,Jet Airways,Mumbai,Hyderabad,1,19595,3,6,2019,0,16,50,20,45,20.083333333333332
8026,Vistara,Banglore,New Delhi,0,7975,3,9,2019,1,9,40,7,0,2.6666666666666665
8027,Jet Airways,Kolkata,Banglore,1,14781,18,5,2019,5,19,50,14,5,5.75
8028,Jet Airways,Kolkata,Banglore,1,14781,5,9,2019,3,20,45,8,25,12.333333333333334
8029,Jet Airways,Kolkata,Banglore,1,10031,24,3,2019,6,16,20,13,55,26.416666666666668
8030,Jet Airways,Kolkata,Banglore,1,10844,6,9,2019,4,19,50,14,5,5.75
8031,Jet Airways,Banglore,Delhi,0,3502,5,9,2019,3,22,50,19,50,3.0
8032,Jet Airways,Delhi,Cochin,2,13292,6,1,2019,6,4,25,9,35,18.833333333333332
8033,Jet Airways,Kolkata,Banglore,1,14151,6,6,2019,3,23,35,20,25,27.166666666666668
8034,SpiceJet,Mumbai,Hyderabad,0,12475,3,1,2019,3,7,5,5,45,1.3333333333333333
8035,Jet Airways,Delhi,Cochin,1,14714,6,3,2019,2,12,35,20,55,15.666666666666666
8036,Multiple carriers,Delhi,Cochin,1,8283,24,5,2019,4,1,30,19,0,6.5
8037,Jet Airways,Banglore,New Delhi,1,11087,3,12,2019,1,9,30,20,35,12.916666666666666
8038,Jet Airways,Kolkata,Banglore,1,10844,21,5,2019,1,19,50,14,5,5.75
8039,IndiGo,Delhi,Cochin,1,5883,24,6,2019,0,1,30,18,35,6.916666666666667
8040,Air India,Banglore,New Delhi,2,7664,15,3,2019,4,16,20,5,50,10.5
8041,Jet Airways,Delhi,Cochin,1,12898,27,5,2019,0,4,25,8,0,20.416666666666668
8042,Jet Airways,Delhi,Cochin,1,10262,6,12,2019,4,19,0,22,50,20.166666666666668
8043,Jet Airways,Kolkata,Banglore,1,13067,15,5,2019,2,19,10,9,35,9.583333333333334
8044,IndiGo,Kolkata,Banglore,0,4462,18,3,2019,0,17,45,15,10,2.5833333333333335
8045,Jet Airways,Mumbai,Hyderabad,0,5678,27,6,2019,3,4,20,2,55,1.4166666666666667
8046,Jet Airways,Kolkata,Banglore,1,14388,21,5,2019,1,12,0,6,30,5.5
8047,Jet Airways,Delhi,Cochin,1,14714,6,3,2019,2,12,35,19,45,16.833333333333332
8048,IndiGo,Kolkata,Banglore,0,4804,27,5,2019,0,12,20,9,35,2.75
8049,Air India,Delhi,Cochin,2,11281,5,9,2019,3,7,40,5,0,26.666666666666668
8050,Jet Airways,Kolkata,Banglore,1,11134,24,3,2019,6,8,10,21,10,11.0
8051,Air India,Mumbai,Hyderabad,2,11647,3,12,2019,1,9,10,19,40,13.5
8052,Jet Airways,Kolkata,Banglore,1,10539,6,9,2019,4,21,5,17,0,28.083333333333332
8053,Multiple carriers,Delhi,Cochin,1,12192,6,1,2019,6,19,0,8,0,11.0
8054,Air India,Banglore,Delhi,0,6121,24,4,2019,2,16,10,13,20,2.8333333333333335
8055,Jet Airways,Kolkata,Banglore,1,13759,24,3,2019,6,4,45,19,45,9.0
8056,Multiple carriers,Delhi,Cochin,1,6427,27,3,2019,2,1,35,10,20,15.25
8057,IndiGo,Banglore,Delhi,0,3943,4,9,2019,2,1,0,22,10,2.8333333333333335
8058,IndiGo,Banglore,Delhi,0,4284,5,12,2019,3,1,0,22,10,2.8333333333333335
8059,IndiGo,Delhi,Cochin,1,8147,3,9,2019,1,10,5,5,5,5.0
8060,Jet Airways,Banglore,Delhi,0,3502,5,12,2019,3,22,50,19,50,3.0
8061,IndiGo,Mumbai,Hyderabad,0,3342,15,3,2019,4,4,0,2,30,1.5
8062,IndiGo,Banglore,New Delhi,0,5734,21,3,2019,3,8,45,6,0,2.75
8063,SpiceJet,Kolkata,Banglore,1,8224,6,6,2019,3,21,25,15,55,5.5
8064,SpiceJet,Delhi,Cochin,1,9748,3,6,2019,0,11,20,6,10,5.166666666666667
8066,GoAir,Kolkata,Banglore,1,7102,5,6,2019,2,0,15,16,40,7.583333333333333
8067,Multiple carriers,Delhi,Cochin,1,13727,15,5,2019,2,1,30,13,0,12.5
8068,Jet Airways,Banglore,New Delhi,1,11087,18,3,2019,0,9,30,11,40,21.833333333333332
8070,Jet Airways,Banglore,Delhi,0,7229,6,1,2019,6,8,45,6,0,2.75
8071,Jet Airways,Delhi,Cochin,1,10262,15,6,2019,5,19,0,18,15,24.75
8072,IndiGo,Banglore,Delhi,0,4823,15,4,2019,0,22,50,20,0,2.8333333333333335
8073,IndiGo,Kolkata,Banglore,0,4804,24,5,2019,4,7,15,4,40,2.5833333333333335
8074,IndiGo,Delhi,Cochin,1,10112,6,6,2019,3,4,35,23,30,5.083333333333333
8075,Jet Airways,Banglore,Delhi,0,7229,27,5,2019,0,8,45,6,0,2.75
8076,Jet Airways,Kolkata,Banglore,1,13067,24,5,2019,4,22,5,17,0,29.083333333333332
8077,Jet Airways,Delhi,Cochin,1,14714,6,3,2019,2,4,25,14,0,14.416666666666666
8078,Air India,Delhi,Cochin,1,8907,6,3,2019,2,23,0,9,45,13.25
8079,Jet Airways,Banglore,Delhi,0,7229,4,9,2019,2,14,5,11,10,2.9166666666666665
8080,Multiple carriers,Delhi,Cochin,2,24528,3,3,2019,6,1,35,17,50,7.75
8081,IndiGo,Delhi,Cochin,1,6838,6,3,2019,2,21,0,4,55,16.083333333333332
8082,Multiple carriers,Delhi,Cochin,1,10406,6,12,2019,4,21,0,7,5,13.916666666666666
8083,Vistara,Mumbai,Hyderabad,1,12395,3,6,2019,0,9,25,21,55,11.5
8084,Air India,Kolkata,Banglore,1,10203,5,6,2019,2,20,25,20,30,23.916666666666668
8085,IndiGo,Mumbai,Hyderabad,0,4049,5,12,2019,3,7,55,6,25,1.5
8086,Jet Airways,Kolkata,Banglore,1,13401,6,9,2019,4,18,0,20,25,21.583333333333332
8087,Air India,Delhi,Cochin,2,9968,5,9,2019,3,7,40,12,0,19.666666666666668
8088,Jet Airways,Mumbai,Hyderabad,0,8040,5,6,2019,2,11,50,10,20,1.5
8089,Multiple carriers,Delhi,Cochin,1,6427,27,3,2019,2,1,35,15,15,10.333333333333334
8090,IndiGo,Chennai,Kolkata,0,5277,5,6,2019,2,0,25,22,5,2.3333333333333335
8091,Jet Airways,Mumbai,Hyderabad,0,2228,4,1,2019,4,4,20,2,55,1.4166666666666667
8092,Vistara,Banglore,Delhi,0,5613,24,5,2019,4,23,50,21,0,2.8333333333333335
8093,IndiGo,Kolkata,Banglore,1,6669,5,12,2019,3,22,15,17,35,4.666666666666667
8094,Vistara,Chennai,Kolkata,0,11982,15,5,2019,2,20,5,17,45,2.3333333333333335
8095,Jet Airways,Kolkata,Banglore,2,10118,21,5,2019,1,7,25,6,30,24.916666666666668
8096,IndiGo,Kolkata,Banglore,0,4148,15,3,2019,4,0,5,21,25,2.6666666666666665
8097,Jet Airways,Delhi,Cochin,1,18371,6,9,2019,4,12,35,2,15,10.333333333333334
8098,Multiple carriers,Delhi,Cochin,1,13587,6,12,2019,4,21,0,11,30,9.5
8099,Air India,Delhi,Cochin,2,12760,6,6,2019,3,19,15,17,15,26.0
8100,Jet Airways,Delhi,Cochin,2,10368,6,6,2019,3,4,25,9,40,18.75
8101,IndiGo,Mumbai,Hyderabad,0,3175,6,1,2019,6,4,5,2,35,1.5
8102,SpiceJet,Chennai,Kolkata,0,3597,5,9,2019,3,12,0,9,45,2.25
8103,Multiple carriers,Delhi,Cochin,1,6733,27,5,2019,0,1,30,11,30,14.0
8104,Multiple carriers,Delhi,Cochin,1,12192,6,1,2019,6,12,35,3,50,8.75
8106,Vistara,Banglore,Delhi,0,4668,5,12,2019,3,14,20,11,30,2.8333333333333335
8107,Jet Airways,Delhi,Cochin,1,10262,27,6,2019,3,12,35,17,30,19.083333333333332
8108,Jet Airways,Delhi,Cochin,2,15129,18,5,2019,5,4,25,9,40,18.75
8109,Multiple carriers,Delhi,Cochin,1,7878,6,3,2019,2,22,30,7,10,15.333333333333334
8110,Jet Airways,Mumbai,Hyderabad,0,8040,18,3,2019,0,11,50,10,20,1.5
8111,Jet Airways,Delhi,Cochin,1,12373,5,9,2019,3,12,35,2,15,10.333333333333334
8113,IndiGo,Chennai,Kolkata,0,5277,18,5,2019,5,0,25,22,5,2.3333333333333335
8114,Multiple carriers,Delhi,Cochin,1,7888,21,5,2019,1,21,0,13,0,8.0
8115,Multiple carriers,Delhi,Cochin,1,9001,6,3,2019,2,19,15,8,45,10.5
8116,IndiGo,Mumbai,Hyderabad,0,4049,21,3,2019,3,7,45,6,20,1.4166666666666667
8117,IndiGo,Chennai,Kolkata,0,4326,24,3,2019,6,7,35,5,15,2.3333333333333335
8118,IndiGo,Banglore,New Delhi,0,4777,3,9,2019,1,2,20,23,30,2.8333333333333335
8119,IndiGo,Delhi,Cochin,1,6838,21,3,2019,3,21,0,11,30,9.5
8120,IndiGo,Delhi,Cochin,1,6582,6,6,2019,3,12,30,7,15,5.25
8121,Jet Airways,Delhi,Cochin,1,10262,6,1,2019,6,12,35,21,50,14.75
8122,Air Asia,Banglore,New Delhi,0,10873,3,1,2019,3,2,10,23,25,2.75
8123,Jet Airways,Delhi,Cochin,1,10262,27,6,2019,3,12,35,2,15,10.333333333333334
8124,IndiGo,Kolkata,Banglore,0,4148,27,3,2019,2,8,20,5,30,2.8333333333333335
8125,IndiGo,Delhi,Cochin,2,6494,27,3,2019,2,21,20,11,55,9.416666666666666
8126,Jet Airways,Delhi,Cochin,1,12898,21,5,2019,1,12,35,10,0,26.583333333333332
8127,Air India,Delhi,Cochin,2,9968,6,9,2019,4,19,15,5,0,38.25
8128,Jet Airways,Delhi,Cochin,1,12898,21,5,2019,1,4,25,15,0,13.416666666666666
8129,Multiple carriers,Delhi,Cochin,1,7740,24,5,2019,4,22,30,14,55,7.583333333333333
8130,Air India,Kolkata,Banglore,1,7452,5,9,2019,3,21,5,9,50,11.25
8131,Jet Airways,Mumbai,Hyderabad,0,4160,21,3,2019,3,8,35,7,10,1.4166666666666667
8132,IndiGo,Banglore,Delhi,0,4823,27,5,2019,0,11,20,8,30,2.8333333333333335
8133,Air India,Delhi,Cochin,2,13486,18,5,2019,5,19,15,10,55,8.333333333333334
8134,Jet Airways,Banglore,Delhi,0,4544,27,4,2019,5,22,0,18,55,3.0833333333333335
8135,Air India,Delhi,Cochin,2,10975,21,5,2019,1,9,25,9,45,23.666666666666668
8136,IndiGo,Chennai,Kolkata,0,3858,5,3,2019,1,17,5,14,45,2.3333333333333335
8137,Jet Airways,Delhi,Cochin,2,15129,5,6,2019,2,4,25,5,30,22.916666666666668
8138,Air India,Delhi,Cochin,2,10975,15,6,2019,5,9,25,9,45,23.666666666666668
8139,Air Asia,Delhi,Cochin,1,6752,5,9,2019,3,22,25,16,45,5.666666666666667
8140,Air Asia,Kolkata,Banglore,0,3807,18,6,2019,1,12,15,9,45,2.5
8141,Air India,Delhi,Cochin,1,13832,3,6,2019,0,9,25,12,30,20.916666666666668
8142,Jet Airways,Banglore,Delhi,0,4544,4,6,2019,1,22,0,18,55,3.0833333333333335
8143,Jet Airways,Kolkata,Banglore,1,14571,6,6,2019,3,8,15,18,55,13.333333333333334
8144,Vistara,Chennai,Kolkata,0,11982,24,6,2019,0,20,5,17,45,2.3333333333333335
8145,Jet Airways,Mumbai,Hyderabad,0,8040,5,1,2019,5,8,30,7,5,1.4166666666666667
8146,Vistara,Banglore,New Delhi,0,11913,18,3,2019,0,18,35,16,0,2.5833333333333335
8147,Air Asia,Kolkata,Banglore,1,5162,24,5,2019,4,10,30,6,50,3.6666666666666665
8148,Jet Airways,Delhi,Cochin,2,13014,15,6,2019,5,12,35,9,40,26.916666666666668
8149,Jet Airways,Kolkata,Banglore,1,8586,18,5,2019,5,4,40,21,10,7.5
8150,Multiple carriers,Delhi,Cochin,1,10197,21,5,2019,1,19,0,8,0,11.0
8151,Vistara,Kolkata,Banglore,1,8610,5,1,2019,5,20,20,17,0,27.333333333333332
8152,Air Asia,Banglore,Delhi,0,7120,6,1,2019,6,2,45,23,55,2.8333333333333335
8153,Air India,Delhi,Cochin,3,10703,5,9,2019,3,19,15,5,15,38.0
8154,Jet Airways,Delhi,Cochin,1,10262,6,1,2019,6,4,25,9,0,19.416666666666668
8155,Jet Airways,Delhi,Cochin,2,11507,27,6,2019,3,19,0,5,30,13.5
8156,IndiGo,Banglore,Delhi,0,3943,6,6,2019,3,0,15,21,15,3.0
8157,Jet Airways,Delhi,Cochin,2,13292,15,6,2019,5,12,35,9,35,27.0
8158,IndiGo,Banglore,New Delhi,1,7166,21,3,2019,3,18,35,13,40,4.916666666666667
8159,Jet Airways,Delhi,Cochin,1,10262,15,6,2019,5,19,0,13,0,6.0
8160,Air Asia,Delhi,Cochin,1,6152,6,12,2019,4,7,10,20,45,10.416666666666666
8161,Jet Airways,Kolkata,Banglore,1,10703,15,5,2019,2,22,5,9,35,12.5
8162,Jet Airways,Banglore,Delhi,0,4030,21,5,2019,1,10,10,7,10,3.0
8163,Multiple carriers,Delhi,Cochin,1,17057,3,6,2019,0,1,35,17,30,8.083333333333334
8164,IndiGo,Chennai,Kolkata,0,3850,18,6,2019,1,10,15,7,55,2.3333333333333335
8165,Jet Airways,Kolkata,Banglore,1,14388,5,6,2019,2,9,20,20,0,13.333333333333334
8166,IndiGo,Delhi,Cochin,1,4744,4,3,2019,0,7,25,2,0,5.416666666666667
8167,Jet Airways,Delhi,Cochin,1,10262,6,1,2019,6,12,35,17,30,19.083333333333332
8169,Air Asia,Delhi,Cochin,1,6152,27,5,2019,0,22,25,7,55,14.5
8170,Jet Airways,Banglore,New Delhi,1,15025,3,6,2019,0,9,0,8,55,24.083333333333332
8171,IndiGo,Mumbai,Hyderabad,0,6795,3,3,2019,6,18,25,16,55,1.5
8172,Air India,Kolkata,Banglore,1,10623,24,5,2019,4,20,25,17,30,26.916666666666668
8173,IndiGo,Chennai,Kolkata,0,3850,24,5,2019,4,10,15,7,55,2.3333333333333335
8175,Jet Airways,Kolkata,Banglore,1,10844,5,1,2019,5,22,35,14,5,8.5
